# gmm-align-compiled --transition-scale=1.0 --acoustic-scale=0.1 --self-loop-scale=0.1 --beam=10 --retry-beam=40 --careful=false "gmm-boost-silence --boost=1.0 1 exp/mono/38.mdl - |" "ark:gunzip -c exp/mono/fsts.1.gz|" "ark,s,cs:apply-cmvn  --utt2spk=ark:data/train/split2/1/utt2spk scp:data/train/split2/1/cmvn.scp scp:data/train/split2/1/feats.scp ark:- | add-deltas  ark:- ark:- |" "ark,t:|gzip -c >exp/mono/ali.1.gz" 
# Started at Sun Aug 22 17:30:50 IST 2021
#
gmm-align-compiled --transition-scale=1.0 --acoustic-scale=0.1 --self-loop-scale=0.1 --beam=10 --retry-beam=40 --careful=false 'gmm-boost-silence --boost=1.0 1 exp/mono/38.mdl - |' 'ark:gunzip -c exp/mono/fsts.1.gz|' 'ark,s,cs:apply-cmvn  --utt2spk=ark:data/train/split2/1/utt2spk scp:data/train/split2/1/cmvn.scp scp:data/train/split2/1/feats.scp ark:- | add-deltas  ark:- ark:- |' 'ark,t:|gzip -c >exp/mono/ali.1.gz' 
gmm-boost-silence --boost=1.0 1 exp/mono/38.mdl - 
WARNING (gmm-boost-silence[5.5]:main():gmm-boost-silence.cc:82) The pdfs for the silence phones may be shared by other phones (note: this probably does not matter.)
LOG (gmm-boost-silence[5.5]:main():gmm-boost-silence.cc:93) Boosted weights for 3 pdfs, by factor of 1
LOG (gmm-boost-silence[5.5]:main():gmm-boost-silence.cc:103) Wrote model to -
apply-cmvn --utt2spk=ark:data/train/split2/1/utt2spk scp:data/train/split2/1/cmvn.scp scp:data/train/split2/1/feats.scp ark:- 
add-deltas ark:- ark:- 
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0039
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0040
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0041
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0042
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0043
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0044
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0045
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0046
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0047
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0048
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0049
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0050
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0051
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0052
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0053
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0054
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0055
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0056
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0057
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0058
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0059
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0060
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0061
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0062
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0063
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0064
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0065
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0066
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0067
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0068
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0069
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0070
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0071
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0072
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0073
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0074
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0075
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0076
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0077
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0078
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0079
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS011M0080
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0001
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0002
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0003
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0004
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0005
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0006
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0007
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0008
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0009
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0010
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0011
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0012
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0013
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0014
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0015
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0016
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0017
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0018
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0019
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0020
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0021
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0022
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0023
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0024
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0025
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0026
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0027
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0028
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0029
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0030
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0031
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0032
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0033
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0034
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0035
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0036
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0037
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0038
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0039
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0040
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0041
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0042
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0043
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0044
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0045
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0046
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0047
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0048
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0049
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0050
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0051
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0052
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0053
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0054
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0055
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0056
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0057
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0058
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0059
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0060
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0061
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0062
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0063
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0064
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0065
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0066
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0067
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0068
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0069
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0070
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0071
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0072
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0073
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0074
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0075
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0076
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0077
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0078
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0079
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS012M0080
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0001
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0002
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0003
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0004
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0005
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0006
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0007
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0008
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0009
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0010
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0011
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0012
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0013
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0014
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0015
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0016
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0017
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0018
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0019
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0020
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0021
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0022
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0023
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0024
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0025
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0026
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0027
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0028
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0029
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0030
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0031
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0032
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0033
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0034
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0035
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0036
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0037
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0038
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0039
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0040
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0041
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0042
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0043
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0044
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0045
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0046
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0047
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0048
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0049
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0050
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0051
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0052
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0053
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0054
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0055
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0056
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0057
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0058
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0059
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0060
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0061
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0062
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0063
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0064
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0065
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0066
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0067
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0068
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0069
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0070
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0071
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0072
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0073
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0074
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0075
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0076
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0077
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0078
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0079
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS013M0080
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0001
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0002
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0003
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0004
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0005
WARNING (gmm-align-compiled[5.5]:AlignUtteranceWrapper():decoder-wrappers.cc:617) Retrying utterance AS014M0005 with beam 40
WARNING (gmm-align-compiled[5.5]:AlignUtteranceWrapper():decoder-wrappers.cc:626) Did not successfully decode file AS014M0005, len = 498
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0006
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0007
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0008
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0009
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0010
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0011
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0012
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0013
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0014
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0015
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0016
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0017
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0018
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0019
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0020
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0021
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0022
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0023
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0024
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0025
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0026
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0027
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0028
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0029
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0030
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0031
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0032
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0033
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0034
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0035
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0036
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0037
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0038
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0039
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0040
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0041
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0042
LOG (gmm-align-compiled[5.5]:main():gmm-align-compiled.cc:127) AS014M0043
